time,SimNetwork.a.parkingLot.parkingOccupancy:vector
281118.330250738329,1
281438.99619939896,2
281917.533624352188,3
283046.928587092757,4
283123.701808616934,3
283243.656815664426,2
283931.667277559386,1
284582.839523088126,0
285196.111051774998,1
285906.359149160737,2
286208.427538996052,3
286877.91684598837,2
287731.696321841345,1
288144.694879387136,0
289388.682370993841,1
289918.008409110047,2
290829.904920692887,3
291078.916242947619,4
291211.8438093199,3
291717.529730406776,2
292570.99216590176,1
292753.747943369093,0
298655.876809349243,1
300340.374710190554,0
302287.716876367497,1
304135.475525953338,0
309086.677404010316,1
310944.164820796795,0
315821.254665773985,1
316147.090255987468,2
317461.067098914096,1
317854.683589915166,0
320736.34297508886,1
322328.541325002501,2
322440.904463882774,1
324059.449284366958,2
324243.207894204657,1
326077.320207035997,2
326113.426699578445,1
327982.594240959786,0
328168.829045334928,1
329473.582558501168,0
330084.545484558296,1
330799.168534042337,2
331787.650702561075,1
332625.225445541959,0
334634.114065739201,1
336231.199293440697,0
336770.35400203747,1
338562.621445101813,0
339951.148850133684,1
340329.702500255736,2
341715.288543046071,1
342138.149283102339,0
344632.386028718509,1
345607.826390051552,2
346614.62341029443,3
346777.87526714073,2
347070.790998877023,1
348295.144717758814,0
353955.312067024705,1
354561.961392974755,2
355786.457992288387,1
356403.804697730906,0
360708.208963347486,1
362564.94591416998,0
364325.237539617111,1
365130.076400785365,2
366159.42210577745,1
366955.666033187314,0
368696.776286255591,1
369678.625018097755,2
370533.341732897859,3
370587.165608254259,2
370852.058419123433,3
371450.769556390005,2
372319.979921380039,1
372821.792149872297,0
378520.873909331854,1
378833.118638254583,2
380340.294128975589,1
380354.904415670383,0
382936.916153091069,1
383278.529685775687,2
384566.463423641613,1
385046.28251448744,0
387388.133221454914,1
388978.827784602588,2
389305.61036709946,3
389345.580355864319,2
389944.9261572074,3
390208.526883091581,4
390814.442182848771,3
391288.252987607255,2
391549.21038279334,1
391876.782001824564,0
394861.595894598549,1
395640.470034145043,2
395935.726184585968,3
396384.826778589081,4
396717.547863033224,3
397301.83836125539,4
397330.908346763757,3
397431.540757847634,2
398387.939059713237,1
398574.294128879821,2
398795.515350990086,3
399033.548084372707,2
399783.621207062205,3
400156.190192587682,2
400381.760217816075,1
401416.073118949704,0
402976.056020969651,1
404486.5832013064,2
404789.580789672442,3
404790.842378908567,2
405737.493414942568,3
405939.608530764379,2
406072.966934498674,3
406698.01746795952,2
407480.433654655313,1
407999.665945474037,0
421240.508856778255,1
422846.37579571689,0
425493.963254164753,1
426086.310735992978,2
426409.350693203567,3
426715.578184941131,4
427442.262598134713,3
427572.511472255257,4
427832.294900142869,5
427849.891621959671,4
428217.953663166453,3
428707.745709983364,2
428985.718485780068,3
429405.593408978756,2
429647.94781372795,1
430910.30096701544,0
436900.13936298732,1
438973.266846266944,0
442207.266677883089,1
444114.117339215521,0
445714.9127257702,1
447580.709628159694,0
448784.961449442756,1
450484.307379784476,0
450602.887273330787,1
452193.247612364108,0
462972.44907884896,1
463276.815527979414,2
464804.146973239234,1
465231.358321089628,0
466555.125547859801,1
468448.547134156326,0
469637.85584786424,1
471748.095439253427,0
478375.309483545284,1
480140.266272870486,0
482394.703451100407,1
482868.978750874138,2
484310.207929582246,1
484326.141499135439,0
488068.740707104711,1
490000.377720924676,0
493317.922182956228,1
494997.829988946258,2
495223.296747514351,1
495503.424832575386,2
496684.574392125789,1
497263.008308547881,0
497935.071715367029,1
499011.162643422828,2
499872.338998140225,1
499958.004215947107,2
500751.39904108151,1
501375.55154222089,2
501676.161504073283,1
503157.384254986693,0
505547.650132478126,1
507385.261726652755,0
512083.715465461119,1
512400.317457039795,2
513891.55966666225,1
514414.765057372637,0
516015.570900640759,1
517711.025624957645,0
518328.99884070755,1
520007.164209403157,0
525133.280151192508,1
526936.403548520878,0
529819.537338281976,1
531978.827427007461,0
532212.292018773195,1
533746.867060153565,2
533862.761264818974,1
535168.544410514846,0
552449.469874364057,1
554508.432304615597,0
563638.533159508496,1
565437.783332094227,0
567868.870786011375,1
569795.169935538142,0
571539.424342888455,1
573381.224863344197,0
574784.155756817987,1
576765.370259044172,0
586678.541841623082,1
587856.879994622558,2
588229.682437413153,1
588235.216922348572,2
589694.950307963048,1
589830.355468960234,0
590291.941067134204,1
592030.034644724655,0
593128.571525636398,1
594943.63215436574,0
595644.466255436625,1
597470.358697999665,0
598090.890061787777,1
598707.85023983613,2
600089.515039283509,1
600546.232800290014,0
603071.611896170973,1
604748.533139368174,0
605342.581913300967,1
607164.94784864232,0
612149.966995772603,1
613858.101282666051,0
617548.231052851859,1
619234.214475040268,0
621284.28591244994,1
623176.296591935919,0
624296.242945800942,1
624753.718708135775,2
625517.154931993344,3
626243.013288703868,2
626302.118362182018,1
627317.194046294842,0
628883.840290755387,1
630521.218676934586,0
637170.477823419863,1
638633.609147475843,0
639239.906184195135,1
641069.82686897543,2
641151.430913593659,1
641357.986644321789,2
642672.194460975455,1
643455.506513092288,0
645078.321159851629,1
646627.40441322928,0
648059.261067889924,1
649654.141747296507,0
652893.40554481684,1
654560.955163349591,0
656179.466958947661,1
657707.240075634575,0
658302.390099568791,1
659263.386693611492,2
660191.530329593822,1
660940.441631289116,0
669761.201033684207,1
671020.288069249619,2
671440.905065039728,1
673042.417619801386,0
676578.594520589825,1
678702.824382846092,0
688844.762993658379,1
689154.864787240604,2
690493.614358622576,1
690732.241200406477,0
691712.629612502248,1
692258.983317838271,2
693435.195371924397,1
693984.889537832708,0
703111.1043115993,1
704934.072466183526,0
708637.228856766444,1
708938.779929339406,2
710190.706253581668,3
710454.680071307262,2
711014.830737346091,1
711603.748075145455,0
711834.151552365524,1
713617.790212483948,0
717237.139576514226,1
718601.25760457521,0
719223.245126646975,1
719660.398984139933,2
720813.616832842935,1
721095.737049235924,0
727421.095459028118,1
729429.446625323452,0
744181.7960531585,1
746055.690026490343,0
749602.284276052384,1
750307.86387049269,2
751341.637317775935,1
751868.67775689559,0
756133.425192687114,1
758068.282980229546,0
759570.012416969641,1
760690.927485157583,2
761443.399802469025,3
761538.581207225582,2
762471.043906791871,1
763241.649550110606,2
763268.843087509531,1
764898.152740539092,0
765550.514933772851,1
767276.525617642583,0
775468.937037339428,1
776107.217964900378,2
777232.279143285161,1
778266.821970868374,0
782812.083337241532,1
784442.500298280436,0
787831.897765539126,1
789548.793520455874,2
789575.428263091771,1
790448.574828514887,2
791147.9046588231,3
791312.218205412094,2
792224.432692602718,1
792585.856934377271,0
792821.926698636554,1
794562.216564454142,0
814633.697020781645,1
815758.645336419356,2
816571.348127777335,1
817346.36850012735,0
818995.444510017792,1
820389.853141898253,2
820415.042618894877,1
821454.249691823104,2
822282.40432484747,1
823227.820684842373,0
823565.69278648412,1
824578.135007523003,2
825436.897064793884,1
826459.50025242963,2
826815.318142149312,1
828391.025833670881,0
829254.198808812424,1
829543.785192708683,2
831118.407849920457,1
831289.572389367434,0
833297.064007798189,1
835279.56399251542,0
836747.846641630304,1
838484.297986899184,0
841773.497400770917,1
842097.354242118061,2
843304.826001633927,1
843354.306928982116,2
843691.847583879421,3
844046.409689015831,2
844844.819775667351,1
844964.265783507939,2
845608.903965222765,3
845918.986021941574,4
845951.474178007719,3
846843.707858411865,2
847219.833512060648,1
847422.84184735825,2
847750.228409686607,1
849472.345077204236,0
850620.374579103818,1
850945.464338896088,2
852588.705223857351,1
852634.46749158775,0
858879.119903115784,1
860910.175346967236,0
860983.442651213961,1
862801.86325761427,0
867787.508502976741,1
869381.320891988693,0
869493.263838770886,1
871322.835141632188,0
874187.251411304338,1
875807.757405479526,0
876372.012735711232,1
876664.115175057414,2
878031.213874054115,3
878334.35732288184,2
878577.13306314973,1
880110.646579817689,0
883459.114059846102,1
885453.55848617801,0
886701.526677301161,1
887045.016135432652,2
887484.958827118696,3
888589.159997438596,2
888612.759926600727,1
889161.367617838263,0
889177.7991938166,1
889412.09850038008,2
890418.051278806019,3
890890.446932507922,2
891290.923492365053,1
892392.456521938404,0
895706.600317806705,1
897113.695749066361,0
898533.330308846449,1
900368.825313797798,0
900934.466658900907,1
902471.861366105378,2
903069.210418443846,1
904175.904488055763,2
904431.307696941616,1
905836.927139462497,0
919468.056297739765,1
921211.501000523205,0
927693.111253712693,1
929532.01422566259,0
936051.828457422748,1
937313.064997551292,2
938075.117486647024,1
939228.947379551559,0
941537.06073413038,1
942098.355159985164,2
943260.617209863569,1
943849.839136882746,0
944445.018143708194,1
945272.992614205405,2
946526.305403952284,1
947323.070697422547,0
956087.934966035964,1
958058.567882403942,0
961169.748385637989,1
962022.885957680272,2
963083.534768843101,1
963894.278245335748,0
967536.542254316515,1
968544.894001535604,2
969020.701967991034,1
970327.936465922381,0
972352.18926175862,1
973320.143396534341,2
973902.453118486236,1
974930.876040643142,0
975910.626662672628,1
977751.326649049446,0
977767.03026253929,1
979908.437763721422,0
983298.649610394946,1
984788.627404712849,2
985068.255049395457,1
986742.554756797997,0
991482.803296885637,1
991961.718248085973,2
993249.367443192356,1
993254.97711895265,2
994225.992826135402,1
995382.452035924699,0
997143.034652693807,1
997397.284995687616,2
998907.63152480433,1
998946.34196716763,2
999144.50343243339,1
1000998.631515334411,0
1004199.503628307371,1
1006033.570644182373,0
1017514.580101084237,1
1017814.236431579486,2
1018155.976914689985,3
1019345.096542555109,2
1019647.09244817851,1
1019875.533630104815,0
1021184.6629565706,1
1023204.734479263956,0
1023261.600744210259,1
1025156.354173664688,0
1025763.204668584478,1
1027457.985239380734,0
1030319.815044210838,1
1032131.963020779632,0
1034881.836463860229,1
1036651.180448554339,0
time,SimNetwork.a.parkingLot.parkingOccupancy:vector
100574.240839013146,1
102561.820321662622,0
103605.316961274913,1
105343.419499234974,0
105904.407864856821,1
107496.786046525817,0
110682.297240103484,1
112065.352880313141,0
116150.237865141259,1
117949.750774086856,0
120234.141500382797,1
121043.729399838097,2
122294.427882352639,1
123070.166788237052,0
123090.343254359522,1
123866.961330399933,2
124739.129883060265,1
124789.61257331728,2
125755.166079580626,1
126637.367147443632,0
132681.107590338786,1
132986.429361323855,2
134615.39269245039,1
134711.486060791867,0
135927.081014148826,1
136247.877494550139,2
136922.666675345196,3
137754.858179678658,2
138102.022719971286,1
138605.095906004955,0
139687.257556281923,1
141400.297502334309,0
142586.815589415116,1
143441.526417498422,2
143688.370896347583,3
144484.67014710043,2
145224.625570403581,1
145506.716547669175,0
146137.552980789762,1
146602.996772998873,2
147887.193215817209,1
148316.496996112532,0
152796.79908129221,1
153643.337564227405,2
153971.107663441833,3
154292.414169329084,4
154684.760993886004,3
155291.710077437002,2
155727.852069211538,1
156279.090232433508,2
156345.252504729879,1
158189.198310058123,0
163267.988844671398,1
165366.567724489807,0
168356.786627895205,1
169976.643098587885,0
172739.236396239876,1
173287.876268960792,2
174392.179312495751,1
175116.979036268157,0
180432.479163169516,1
180934.309191960506,2
182058.209317118673,1
183216.351712986229,0
184284.135386494593,1
186065.078639600112,0
190447.636481632272,1
192374.397135526909,0
199398.896558868178,1
200884.502481248436,0
201509.608916140651,1
202972.491584848241,0
204269.290534405244,1
206316.587952255338,0
210550.480360380118,1
211785.234705965516,2
212204.89363330714,1
213450.401256044784,0
221896.116594403858,1
223309.950573632243,0
223938.863800346842,1
225827.261187353636,0
236142.05144804233,1
238120.140052185895,2
238275.791985962034,1
239732.807755815364,0
243081.557009316167,1
244791.346499003065,0
247299.823038530877,1
247626.819606404,2
249441.889438007397,1
249590.4756152142,0
254023.461884690728,1
254569.714796534978,2
255202.928353383119,3
255975.479825562166,2
256319.333931239651,1
256753.232862496181,0
260729.827800245123,1
262806.367843350059,0
264009.804035288268,1
264588.034110052294,2
265400.511678201466,3
265705.070197879183,2
266713.506248968356,1
267161.354378495291,0
